ID_CLIENTE,SAFRA_REF,INADIMPLENTE
7060969657673447359,2021-09-01,0.16
4512887927067894301,2021-09-01,0.01
1467843186411742274,2021-09-01,0.05
4937566934664053767,2021-09-01,0.22
3386019519917828299,2021-09-01,0.01
4187591029730357479,2021-09-01,0.1
6999154286942764669,2021-09-01,0.45
6999154286942764669,2021-09-01,0.43
7662578945735335954,2021-09-01,0.61
2493305884832539159,2021-09-01,0.2
3592639146446725280,2021-09-01,0.12
5758033363847724111,2021-09-01,0.01
5558533999208199371,2021-09-01,0.17
4950871361132426979,2021-09-01,0.14
1717812527056208209,2021-09-01,0.24
1396078312562623766,2021-09-01,0.04
1951407691087813358,2021-09-01,0.03
8536031856585966123,2021-09-01,0.07089400921658986
2444743522510084109,2021-09-01,0.07
4641659186059167709,2021-09-01,0.02
4850722092974676955,2021-09-01,0.02
4850722092974676955,2021-09-01,0.02
4850722092974676955,2021-09-01,0.04
4850722092974676955,2021-10-01,0.01
4850722092974676955,2021-10-01,0.02
8409181491723988567,2021-09-01,0.05
8409181491723988567,2021-09-01,0.07
8409181491723988567,2021-10-01,0.28
8409181491723988567,2021-10-01,0.03
1329553496073467331,2021-09-01,0.05
1329553496073467331,2021-10-01,0.02
6615694774618628402,2021-09-01,0.04
6615694774618628402,2021-09-01,0.03
6615694774618628402,2021-09-01,0.04
6615694774618628402,2021-09-01,0.02
8829286411654484379,2021-09-01,0.09
6964108750473070287,2021-09-01,0.04
6964108750473070287,2021-09-01,0.05
6964108750473070287,2021-09-01,0.06
6964108750473070287,2021-09-01,0.04
6964108750473070287,2021-09-01,0.06
6964108750473070287,2021-09-01,0.06
6964108750473070287,2021-09-01,0.04
6964108750473070287,2021-09-01,0.04
6964108750473070287,2021-09-01,0.06
6964108750473070287,2021-09-01,0.07
6964108750473070287,2021-09-01,0.06
6964108750473070287,2021-09-01,0.04
6964108750473070287,2021-09-01,0.05
6964108750473070287,2021-09-01,0.06
6964108750473070287,2021-09-01,0.03
6964108750473070287,2021-09-01,0.05
6964108750473070287,2021-09-01,0.03
6964108750473070287,2021-09-01,0.05
6964108750473070287,2021-09-01,0.06
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.01
6964108750473070287,2021-10-01,0.04
6964108750473070287,2021-10-01,0.04
6964108750473070287,2021-10-01,0.04
6964108750473070287,2021-10-01,0.04
3960251564708868781,2021-09-01,0.09
3960251564708868781,2021-09-01,0.16
3960251564708868781,2021-09-01,0.16
3960251564708868781,2021-10-01,0.04
1000372849175668062,2021-09-01,0.04
1000372849175668062,2021-10-01,0.021044776119402985
1000372849175668062,2021-10-01,0.01
1308019675417057675,2021-09-01,0.06
1308019675417057675,2021-09-01,0.07
1308019675417057675,2021-10-01,0.02
1308019675417057675,2021-10-01,0.01
1308019675417057675,2021-10-01,0.02
4714214581184951490,2021-09-01,0.03
4714214581184951490,2021-09-01,0.04
4714214581184951490,2021-09-01,0.04
4714214581184951490,2021-10-01,0.012
2634859679238614382,2021-09-01,0.01
2634859679238614382,2021-09-01,0.01
2634859679238614382,2021-09-01,0.02
2634859679238614382,2021-09-01,0.02
2634859679238614382,2021-09-01,0.02
2634859679238614382,2021-10-01,0.02
2634859679238614382,2021-10-01,0.05
459290606780222306,2021-09-01,0.05
459290606780222306,2021-09-01,0.05
459290606780222306,2021-09-01,0.04
459290606780222306,2021-09-01,0.05
459290606780222306,2021-09-01,0.04
459290606780222306,2021-09-01,0.06
459290606780222306,2021-09-01,0.03
459290606780222306,2021-09-01,0.03
459290606780222306,2021-09-01,0.04
459290606780222306,2021-10-01,0.02
459290606780222306,2021-10-01,0.02
459290606780222306,2021-10-01,0.01
459290606780222306,2021-10-01,0.02
459290606780222306,2021-10-01,0.02
459290606780222306,2021-10-01,0.02
7708030042671632236,2021-09-01,0.01
7708030042671632236,2021-09-01,0.02
6145308913889808258,2021-09-01,0.03
6145308913889808258,2021-09-01,0.03
3137879241768961145,2021-09-01,0.02
3137879241768961145,2021-09-01,0.01
3137879241768961145,2021-10-01,0.07
8919892162361650175,2021-09-01,0.11
8919892162361650175,2021-09-01,0.09
8919892162361650175,2021-10-01,0.17
8919892162361650175,2021-10-01,0.13
8919892162361650175,2021-10-01,0.11
8919892162361650175,2021-10-01,0.14
7141263195360679278,2021-09-01,0.05
7141263195360679278,2021-09-01,0.09
7141263195360679278,2021-09-01,0.08
7141263195360679278,2021-09-01,0.08
7141263195360679278,2021-10-01,0.06
7141263195360679278,2021-10-01,0.03
3285246914299291124,2021-09-01,0.03
3285246914299291124,2021-09-01,0.04
3285246914299291124,2021-09-01,0.06
3285246914299291124,2021-09-01,0.06
3285246914299291124,2021-09-01,0.07
3285246914299291124,2021-10-01,0.02
3285246914299291124,2021-10-01,0.02
7910340581026492945,2021-09-01,0.02
7910340581026492945,2021-10-01,0.03
7910340581026492945,2021-10-01,0.06
7910340581026492945,2021-10-01,0.05
7268895973869107930,2021-09-01,0.0
7268895973869107930,2021-09-01,0.0
7268895973869107930,2021-09-01,0.0
7268895973869107930,2021-09-01,0.0
7268895973869107930,2021-09-01,0.0
7268895973869107930,2021-10-01,0.01
7268895973869107930,2021-10-01,0.03
7268895973869107930,2021-10-01,0.01
274692171162531764,2021-09-01,0.06
274692171162531764,2021-09-01,0.09
274692171162531764,2021-09-01,0.07
274692171162531764,2021-09-01,0.1
274692171162531764,2021-09-01,0.09
274692171162531764,2021-10-01,0.046078431372549015
274692171162531764,2021-10-01,0.05
274692171162531764,2021-10-01,0.06
274692171162531764,2021-10-01,0.04
274692171162531764,2021-10-01,0.08
7686361238195690925,2021-09-01,0.05
7686361238195690925,2021-10-01,0.04
7686361238195690925,2021-10-01,0.25
7686361238195690925,2021-10-01,0.05
7686361238195690925,2021-10-01,0.05
5888474320320735000,2021-09-01,0.56
5888474320320735000,2021-09-01,0.68
5888474320320735000,2021-09-01,0.57
5888474320320735000,2021-09-01,0.48
5888474320320735000,2021-10-01,0.58
5888474320320735000,2021-10-01,0.56
5888474320320735000,2021-10-01,0.5
4045739494965095560,2021-09-01,0.01
4045739494965095560,2021-09-01,0.02
4045739494965095560,2021-09-01,0.0
4045739494965095560,2021-09-01,0.02
4045739494965095560,2021-09-01,0.02
4045739494965095560,2021-09-01,0.02
4045739494965095560,2021-09-01,0.02
4045739494965095560,2021-09-01,0.0
4045739494965095560,2021-09-01,0.0
4045739494965095560,2021-09-01,0.0
4045739494965095560,2021-09-01,0.01
4045739494965095560,2021-09-01,0.030303030303030304
4045739494965095560,2021-09-01,0.02
4045739494965095560,2021-09-01,0.01
4045739494965095560,2021-10-01,0.05
4045739494965095560,2021-10-01,0.03
4045739494965095560,2021-10-01,0.040303030303030306
4045739494965095560,2021-10-01,0.05
4045739494965095560,2021-10-01,0.05
4045739494965095560,2021-10-01,0.04
4045739494965095560,2021-10-01,0.04
4045739494965095560,2021-10-01,0.04
8926565682509268383,2021-09-01,0.0
8926565682509268383,2021-09-01,0.01
8926565682509268383,2021-09-01,0.01
8926565682509268383,2021-09-01,0.01
8926565682509268383,2021-09-01,0.01
8926565682509268383,2021-10-01,0.09
8926565682509268383,2021-10-01,0.04
8926565682509268383,2021-10-01,0.05
8926565682509268383,2021-10-01,0.09
8926565682509268383,2021-10-01,0.11
8926565682509268383,2021-10-01,0.06
8926565682509268383,2021-10-01,0.1
8926565682509268383,2021-10-01,0.09
6858769421191999702,2021-09-01,0.03
6858769421191999702,2021-09-01,0.07
6858769421191999702,2021-09-01,0.08
6858769421191999702,2021-09-01,0.09
6858769421191999702,2021-09-01,0.13
3382624494518753363,2021-09-01,0.18972972972972976
3382624494518753363,2021-09-01,0.79
3382624494518753363,2021-09-01,0.21384737678855326
3382624494518753363,2021-09-01,0.22384737678855327
3382624494518753363,2021-09-01,0.29411764705882354
8213533889694327948,2021-09-01,0.02
8213533889694327948,2021-09-01,0.02
8213533889694327948,2021-09-01,0.01
8213533889694327948,2021-09-01,0.01
8213533889694327948,2021-10-01,0.3
8213533889694327948,2021-10-01,0.01
1551531256789550891,2021-09-01,0.02826086956521739
1551531256789550891,2021-09-01,0.033823529411764704
1551531256789550891,2021-09-01,0.033823529411764704
1551531256789550891,2021-09-01,0.0738235294117647
1551531256789550891,2021-10-01,0.01
8939476669690489534,2021-09-01,0.12
8939476669690489534,2021-09-01,0.12
8939476669690489534,2021-09-01,0.12
8939476669690489534,2021-10-01,0.09
5611787644735474299,2021-09-01,0.0
5611787644735474299,2021-09-01,0.01
5611787644735474299,2021-09-01,0.0
5611787644735474299,2021-09-01,0.0
5611787644735474299,2021-10-01,0.0
5611787644735474299,2021-10-01,0.0
1956406515279457110,2021-09-01,0.0575
1956406515279457110,2021-09-01,0.0975
1956406515279457110,2021-10-01,0.06
1956406515279457110,2021-10-01,0.09
984915269987074754,2021-09-01,0.01
984915269987074754,2021-09-01,0.02
984915269987074754,2021-09-01,0.04
984915269987074754,2021-10-01,0.02
984915269987074754,2021-10-01,0.03
984915269987074754,2021-10-01,0.034545454545454546
984915269987074754,2021-10-01,0.01
968199235777440720,2021-09-01,0.03049019607843137
968199235777440720,2021-09-01,0.03049019607843137
968199235777440720,2021-09-01,0.03049019607843137
968199235777440720,2021-09-01,0.02049019607843137
968199235777440720,2021-09-01,0.03049019607843137
968199235777440720,2021-09-01,0.04
968199235777440720,2021-09-01,0.04
968199235777440720,2021-10-01,0.02
968199235777440720,2021-10-01,0.04
968199235777440720,2021-10-01,0.02
968199235777440720,2021-10-01,0.04
8173830874846355280,2021-09-01,0.06
8173830874846355280,2021-09-01,0.06
8173830874846355280,2021-09-01,0.05
8173830874846355280,2021-09-01,0.04
8173830874846355280,2021-09-01,0.04
8173830874846355280,2021-09-01,0.05
8173830874846355280,2021-09-01,0.05
8173830874846355280,2021-09-01,0.05
8173830874846355280,2021-09-01,0.02
8173830874846355280,2021-09-01,0.03
8173830874846355280,2021-10-01,0.06
8173830874846355280,2021-10-01,0.08
8173830874846355280,2021-10-01,0.07
8173830874846355280,2021-10-01,0.06
8173830874846355280,2021-10-01,0.07
8173830874846355280,2021-10-01,0.06
8173830874846355280,2021-10-01,0.07
8173830874846355280,2021-10-01,0.07
8173830874846355280,2021-10-01,0.5
8173830874846355280,2021-10-01,0.07
8173830874846355280,2021-10-01,0.07
8173830874846355280,2021-10-01,0.05
8173830874846355280,2021-10-01,0.06
8173830874846355280,2021-10-01,0.05
3634047863995720708,2021-09-01,0.03049019607843137
3634047863995720708,2021-09-01,0.06
3634047863995720708,2021-09-01,0.03
3634047863995720708,2021-10-01,0.02
3634047863995720708,2021-10-01,0.0
3634047863995720708,2021-10-01,0.03
3634047863995720708,2021-10-01,0.03
1253437108265925705,2021-09-01,0.13
1253437108265925705,2021-09-01,0.11
1253437108265925705,2021-09-01,0.12
1253437108265925705,2021-09-01,0.11
5373371196946859811,2021-09-01,0.04004484304932736
5373371196946859811,2021-09-01,0.030044843049327356
5373371196946859811,2021-10-01,0.0
5373371196946859811,2021-10-01,0.0
5373371196946859811,2021-10-01,0.02
5373371196946859811,2021-10-01,0.0
2493688222671282470,2021-09-01,0.01
2493688222671282470,2021-09-01,0.01
2493688222671282470,2021-10-01,0.01
5481711897502154955,2021-09-01,0.07
5481711897502154955,2021-09-01,0.07
5481711897502154955,2021-09-01,0.09
5481711897502154955,2021-09-01,0.03
5481711897502154955,2021-10-01,0.07
3095686599956852697,2021-09-01,0.02
3095686599956852697,2021-09-01,0.030303030303030304
3095686599956852697,2021-09-01,0.030303030303030304
3095686599956852697,2021-09-01,0.08
3095686599956852697,2021-09-01,0.040303030303030306
3095686599956852697,2021-09-01,0.040303030303030306
3095686599956852697,2021-10-01,0.010303030303030303
3095686599956852697,2021-10-01,0.00030303030303030303
3095686599956852697,2021-10-01,0.03
6471448246085839373,2021-09-01,0.01
6471448246085839373,2021-09-01,0.02
6471448246085839373,2021-09-01,0.03
6471448246085839373,2021-10-01,0.0
4018182555897034052,2021-09-01,0.04
4018182555897034052,2021-09-01,0.02
4018182555897034052,2021-09-01,0.07
4018182555897034052,2021-09-01,0.03
4018182555897034052,2021-10-01,0.07
4018182555897034052,2021-10-01,0.06264705882352942
4018182555897034052,2021-10-01,0.05264705882352941
4018182555897034052,2021-10-01,0.03264705882352941
4018182555897034052,2021-10-01,0.04
4863405965754103821,2021-09-01,0.03
4863405965754103821,2021-09-01,0.04
4863405965754103821,2021-09-01,0.03
4863405965754103821,2021-10-01,0.02
4863405965754103821,2021-10-01,0.02
4863405965754103821,2021-10-01,0.04
6617479989097680138,2021-09-01,0.19
6617479989097680138,2021-09-01,0.09
6617479989097680138,2021-10-01,0.11
3140918607946425426,2021-09-01,0.03
3140918607946425426,2021-09-01,0.04
3140918607946425426,2021-09-01,0.04
3140918607946425426,2021-09-01,0.06
5880041582322293710,2021-09-01,0.03
5880041582322293710,2021-09-01,0.03
5880041582322293710,2021-09-01,0.05
5880041582322293710,2021-09-01,0.03
5880041582322293710,2021-09-01,0.03
5880041582322293710,2021-09-01,0.03
5880041582322293710,2021-10-01,0.03
5880041582322293710,2021-10-01,0.03
9184785003280841216,2021-09-01,0.03
9184785003280841216,2021-09-01,0.02
9184785003280841216,2021-09-01,0.01
9184785003280841216,2021-09-01,0.02
9184785003280841216,2021-09-01,0.05
9184785003280841216,2021-09-01,0.02
9184785003280841216,2021-10-01,0.0
9184785003280841216,2021-10-01,0.01
3281617395243454427,2021-09-01,0.02
3281617395243454427,2021-09-01,0.06
6053752047545474051,2021-09-01,0.05
6053752047545474051,2021-09-01,0.05
6053752047545474051,2021-09-01,0.03
6053752047545474051,2021-09-01,0.04
6053752047545474051,2021-09-01,0.03
6053752047545474051,2021-10-01,0.03
6053752047545474051,2021-10-01,0.04
6053752047545474051,2021-10-01,0.03
6053752047545474051,2021-10-01,0.04
6053752047545474051,2021-10-01,0.06
6053752047545474051,2021-10-01,0.03
6053752047545474051,2021-10-01,0.04
6053752047545474051,2021-10-01,0.02
6053752047545474051,2021-10-01,0.04
6053752047545474051,2021-10-01,0.04
6053752047545474051,2021-10-01,0.02
5714540197488862003,2021-09-01,0.27
5714540197488862003,2021-09-01,0.16
5714540197488862003,2021-10-01,0.26
7751080728852739823,2021-09-01,0.030769230769230767
7751080728852739823,2021-09-01,0.09076923076923077
7751080728852739823,2021-10-01,0.02
7751080728852739823,2021-10-01,0.01
7751080728852739823,2021-10-01,0.02
7751080728852739823,2021-10-01,0.02
7751080728852739823,2021-10-01,0.02
7751080728852739823,2021-10-01,0.02
7751080728852739823,2021-10-01,0.0
7751080728852739823,2021-10-01,0.0
1788369195969129749,2021-09-01,0.02049019607843137
1788369195969129749,2021-09-01,0.010490196078431373
1788369195969129749,2021-10-01,0.04903225806451613
1708019696828098378,2021-09-01,0.53
1708019696828098378,2021-09-01,0.58
1708019696828098378,2021-09-01,0.64
1708019696828098378,2021-09-01,0.76
1708019696828098378,2021-09-01,0.61
1708019696828098378,2021-10-01,0.87
1708019696828098378,2021-10-01,0.55
1708019696828098378,2021-10-01,0.62
819552547620904652,2021-09-01,0.61
819552547620904652,2021-09-01,0.04
819552547620904652,2021-10-01,0.02
819552547620904652,2021-10-01,0.02
819552547620904652,2021-10-01,0.02
819552547620904652,2021-10-01,0.02
1192810733461560329,2021-09-01,0.01
1192810733461560329,2021-09-01,0.0
5430917218683822543,2021-09-01,0.08
5430917218683822543,2021-09-01,0.13
5430917218683822543,2021-10-01,0.09
2451708306555441014,2021-09-01,0.01
2451708306555441014,2021-09-01,0.03
2451708306555441014,2021-09-01,0.02
2451708306555441014,2021-09-01,0.02
2451708306555441014,2021-10-01,0.0
5487870288449327165,2021-09-01,0.07
8529899700094903171,2021-09-01,0.02
8529899700094903171,2021-09-01,0.02
8529899700094903171,2021-09-01,0.02
8529899700094903171,2021-09-01,0.02
8529899700094903171,2021-09-01,0.03
8529899700094903171,2021-09-01,0.03
8529899700094903171,2021-09-01,0.04
8529899700094903171,2021-09-01,0.04
8529899700094903171,2021-09-01,0.04
8529899700094903171,2021-09-01,0.04
8529899700094903171,2021-09-01,0.07
8529899700094903171,2021-09-01,0.07
8529899700094903171,2021-09-01,0.07
8529899700094903171,2021-09-01,0.06
8529899700094903171,2021-09-01,0.08
8529899700094903171,2021-10-01,0.0
8529899700094903171,2021-10-01,0.01
8529899700094903171,2021-10-01,0.01
8529899700094903171,2021-10-01,0.02
8529899700094903171,2021-10-01,0.02
8529899700094903171,2021-10-01,0.02
8529899700094903171,2021-10-01,0.02
8529899700094903171,2021-10-01,0.02
8529899700094903171,2021-10-01,0.01
8529899700094903171,2021-10-01,0.01
660382477567765256,2021-09-01,0.02
660382477567765256,2021-09-01,0.040303030303030306
660382477567765256,2021-09-01,0.0503030303030303
660382477567765256,2021-10-01,0.0603030303030303
660382477567765256,2021-10-01,0.01
7325545718770538459,2021-09-01,0.02
7325545718770538459,2021-09-01,0.02
7325545718770538459,2021-09-01,0.02
7325545718770538459,2021-09-01,0.02
7325545718770538459,2021-09-01,0.02
7325545718770538459,2021-09-01,0.02
7325545718770538459,2021-09-01,0.02
7325545718770538459,2021-09-01,0.01
7325545718770538459,2021-09-01,0.01
7325545718770538459,2021-10-01,0.05
7325545718770538459,2021-10-01,0.05
7325545718770538459,2021-10-01,0.04
7325545718770538459,2021-10-01,0.04
7325545718770538459,2021-10-01,0.04
7325545718770538459,2021-10-01,0.03
7325545718770538459,2021-10-01,0.03
7992317448197179816,2021-09-01,0.0
7992317448197179816,2021-10-01,0.07
7992317448197179816,2021-10-01,0.07
7992317448197179816,2021-10-01,0.08
1533755281771668509,2021-09-01,0.02
1533755281771668509,2021-09-01,0.04
1533755281771668509,2021-10-01,0.03
4495596792165551705,2021-09-01,0.1
4495596792165551705,2021-10-01,0.03
2407532237672094312,2021-09-01,0.01
2407532237672094312,2021-09-01,0.01
2407532237672094312,2021-09-01,0.01
2407532237672094312,2021-09-01,0.02
2407532237672094312,2021-10-01,0.03
2407532237672094312,2021-10-01,0.02
2407532237672094312,2021-10-01,0.36
2407532237672094312,2021-10-01,0.02
4850936440093751199,2021-09-01,0.01
4850936440093751199,2021-09-01,0.01
4850936440093751199,2021-09-01,0.03
4850936440093751199,2021-09-01,0.03
4850936440093751199,2021-09-01,0.04
4850936440093751199,2021-09-01,0.01
4850936440093751199,2021-10-01,0.13
4850936440093751199,2021-10-01,0.04
4850936440093751199,2021-10-01,0.03
4850936440093751199,2021-10-01,0.01
7770458886439606839,2021-09-01,0.16
7770458886439606839,2021-09-01,0.16
7770458886439606839,2021-09-01,0.16
7770458886439606839,2021-09-01,0.16
7770458886439606839,2021-09-01,0.15
7770458886439606839,2021-09-01,0.17
7770458886439606839,2021-10-01,0.18
7770458886439606839,2021-10-01,0.17
2346482557594782345,2021-09-01,0.07
2346482557594782345,2021-09-01,0.06
2346482557594782345,2021-09-01,0.05
2346482557594782345,2021-09-01,0.05
2346482557594782345,2021-09-01,0.05
2346482557594782345,2021-09-01,0.06
2346482557594782345,2021-10-01,0.07
2346482557594782345,2021-10-01,0.08
2346482557594782345,2021-10-01,0.09
2346482557594782345,2021-10-01,0.09
2346482557594782345,2021-10-01,0.08
2346482557594782345,2021-10-01,0.09
2346482557594782345,2021-10-01,0.1
3454481508285917519,2021-09-01,0.14
3454481508285917519,2021-09-01,0.19
3454481508285917519,2021-09-01,0.20727272727272728
5162636608292907782,2021-09-01,0.07004484304932736
5162636608292907782,2021-09-01,0.04004484304932736
5162636608292907782,2021-09-01,0.05004484304932735
5162636608292907782,2021-09-01,0.4175
5162636608292907782,2021-10-01,0.030044843049327356
5162636608292907782,2021-10-01,0.04004484304932736
6916556752218696485,2021-09-01,0.04928571428571429
6916556752218696485,2021-09-01,0.04928571428571429
6916556752218696485,2021-09-01,0.06928571428571428
6916556752218696485,2021-09-01,0.04928571428571429
6916556752218696485,2021-09-01,0.12
6916556752218696485,2021-10-01,0.03
6916556752218696485,2021-10-01,0.02166666666666667
6916556752218696485,2021-10-01,0.039285714285714285
6916556752218696485,2021-10-01,0.04928571428571429
6916556752218696485,2021-10-01,0.02928571428571429
6916556752218696485,2021-10-01,0.05
8552039412779393821,2021-09-01,0.21
8350724667410677464,2021-09-01,0.07
8350724667410677464,2021-09-01,0.08
8350724667410677464,2021-09-01,0.09
8350724667410677464,2021-09-01,0.12
8350724667410677464,2021-10-01,0.41
5613825020130267729,2021-09-01,0.02
5613825020130267729,2021-09-01,0.03
5613825020130267729,2021-10-01,0.04
5613825020130267729,2021-10-01,0.05
5613825020130267729,2021-10-01,0.05
1477629972594346481,2021-09-01,0.04
1477629972594346481,2021-09-01,0.03
1477629972594346481,2021-10-01,0.03
1543875954928694094,2021-09-01,0.01
1543875954928694094,2021-09-01,0.02
1543875954928694094,2021-09-01,0.03
1543875954928694094,2021-10-01,0.04
1543875954928694094,2021-10-01,0.05
4392369075438855735,2021-09-01,0.15
4392369075438855735,2021-10-01,0.17
4392369075438855735,2021-10-01,0.16
8784237149961904,2021-09-01,0.04
8784237149961904,2021-10-01,0.04
8784237149961904,2021-10-01,0.04
5761480994209806499,2021-09-01,0.01
5761480994209806499,2021-09-01,0.0
5761480994209806499,2021-09-01,0.0
5761480994209806499,2021-09-01,0.01
5761480994209806499,2021-09-01,0.0
5761480994209806499,2021-09-01,0.01
5761480994209806499,2021-09-01,0.0
5761480994209806499,2021-09-01,0.01
5761480994209806499,2021-09-01,0.0
5761480994209806499,2021-09-01,0.01
5761480994209806499,2021-09-01,0.01
5761480994209806499,2021-09-01,0.01
5761480994209806499,2021-09-01,0.01
5761480994209806499,2021-09-01,0.01
5761480994209806499,2021-09-01,0.0
5761480994209806499,2021-09-01,0.01
5761480994209806499,2021-09-01,0.0
5761480994209806499,2021-09-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
5761480994209806499,2021-10-01,0.0
6582676833651678345,2021-09-01,0.06
6582676833651678345,2021-09-01,0.07
6582676833651678345,2021-09-01,0.08
6582676833651678345,2021-09-01,0.11
6582676833651678345,2021-09-01,0.1
6582676833651678345,2021-09-01,0.07
6582676833651678345,2021-10-01,0.0
6582676833651678345,2021-10-01,0.17
6582676833651678345,2021-10-01,0.02
6582676833651678345,2021-10-01,0.02
6582676833651678345,2021-10-01,0.0
7403979270048469991,2021-09-01,0.03
7403979270048469991,2021-09-01,0.02
696014079855281037,2021-09-01,0.05
696014079855281037,2021-09-01,0.05
696014079855281037,2021-09-01,0.04
696014079855281037,2021-10-01,0.11
696014079855281037,2021-10-01,0.06
696014079855281037,2021-10-01,0.05
696014079855281037,2021-10-01,0.05
696014079855281037,2021-10-01,0.04
1156053485989336481,2021-09-01,0.3556187526647402
1156053485989336481,2021-09-01,0.4119944158432519
1156053485989336481,2021-09-01,0.3934448396212619
1156053485989336481,2021-09-01,0.4334448396212619
1156053485989336481,2021-09-01,0.4234448396212619
1156053485989336481,2021-09-01,0.4234448396212619
1156053485989336481,2021-09-01,0.4848084759848983
1156053485989336481,2021-09-01,0.3934448396212619
1156053485989336481,2021-09-01,0.2739501574700462
1156053485989336481,2021-09-01,0.4134448396212619
1156053485989336481,2021-09-01,0.4134448396212619
1156053485989336481,2021-09-01,0.4748084759848983
1156053485989336481,2021-09-01,0.4234448396212619
1156053485989336481,2021-09-01,0.4748084759848983
1156053485989336481,2021-09-01,0.4148084759848983
1156053485989336481,2021-09-01,0.3934448396212619
1156053485989336481,2021-09-01,0.3834448396212619
1156053485989336481,2021-09-01,0.40480847598489833
1156053485989336481,2021-09-01,0.3934448396212619
1156053485989336481,2021-09-01,0.3948084759848983
1156053485989336481,2021-09-01,0.3834448396212619
1156053485989336481,2021-09-01,0.3834448396212619
1156053485989336481,2021-09-01,0.40480847598489833
1156053485989336481,2021-09-01,0.3334448396212619
1156053485989336481,2021-09-01,0.22268031620020495
1156053485989336481,2021-09-01,0.3648084759848983
1156053485989336481,2021-09-01,0.3648084759848983
1156053485989336481,2021-09-01,0.3267076659038902
1156053485989336481,2021-09-01,0.3053440295402538
1156053485989336481,2021-09-01,0.23
1156053485989336481,2021-09-01,0.16070384294068504
1156053485989336481,2021-09-01,0.3017146735833116
1156053485989336481,2021-09-01,0.3053440295402538
1156053485989336481,2021-09-01,0.22
1156053485989336481,2021-09-01,0.3053440295402538
1156053485989336481,2021-09-01,0.24
1156053485989336481,2021-09-01,0.19
1156053485989336481,2021-09-01,0.23
1156053485989336481,2021-09-01,0.22
1156053485989336481,2021-10-01,0.2548484848484848
1156053485989336481,2021-10-01,0.1025
1156053485989336481,2021-10-01,0.22484848484848485
1156053485989336481,2021-10-01,0.2548484848484848
1156053485989336481,2021-10-01,0.27484848484848484
1156053485989336481,2021-10-01,0.77
1156053485989336481,2021-10-01,0.28484848484848485
1156053485989336481,2021-10-01,0.24929292929292926
1156053485989336481,2021-10-01,0.26595959595959595
1156053485989336481,2021-10-01,0.74
1156053485989336481,2021-10-01,0.63
1156053485989336481,2021-10-01,0.24929292929292926
1156053485989336481,2021-10-01,0.24929292929292926
1156053485989336481,2021-10-01,0.11060344827586206
1156053485989336481,2021-10-01,0.16
1156053485989336481,2021-10-01,0.1990909090909091
1156053485989336481,2021-10-01,0.08
1156053485989336481,2021-10-01,0.2
1156053485989336481,2021-10-01,0.16
1156053485989336481,2021-10-01,0.1890909090909091
1156053485989336481,2021-10-01,0.12
1156053485989336481,2021-10-01,0.08
1156053485989336481,2021-10-01,0.1890909090909091
1156053485989336481,2021-10-01,0.21909090909090911
1156053485989336481,2021-10-01,0.2490909090909091
1156053485989336481,2021-10-01,0.16772727272727272
1156053485989336481,2021-10-01,0.2590909090909091
1156053485989336481,2021-10-01,0.2690909090909091
1156053485989336481,2021-10-01,0.27
7613717984547031729,2021-09-01,0.078
7613717984547031729,2021-09-01,0.08909375000000001
7613717984547031729,2021-10-01,0.0475
7613717984547031729,2021-10-01,0.04
5082813456193598086,2021-09-01,0.030044843049327356
5082813456193598086,2021-10-01,0.031875
5082813456193598086,2021-10-01,0.01
4235078665660987689,2021-09-01,0.15
4235078665660987689,2021-09-01,0.2
4235078665660987689,2021-09-01,0.17
4235078665660987689,2021-09-01,0.17
4235078665660987689,2021-10-01,0.06
4235078665660987689,2021-10-01,0.06
4235078665660987689,2021-10-01,0.06
5462970244186515758,2021-09-01,0.03
5462970244186515758,2021-09-01,0.03
5462970244186515758,2021-09-01,0.02
